source,title,date of collecting,region,seller's name,latest modified date,price,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Tipe Properti,Sertifikat,Daya Listrik,Dapur,Ruang Makan,Ruang Tamu,Kondisi Perabotan,Material Bangunan,Material Lantai,Jumlah Lantai,Hadap,Konsep dan Gaya Rumah,Pemandangan,Terjangkau Internet,Lebar Jalan,Tahun Dibangun,Hook,Kondisi Properti,Tipe Iklan,ID Iklan,Carport,Garasi,Sumber Air,facilities,Perbelanjaan,Transportasi,Kesehatan,Kamar Pembantu,Kamar Mandi Pembantu,Tahun Di Renovasi,Wisata,Others,Sekolah,Ibadah
https://www.rumah123.com/properti/jakarta-timur/hos14773444/,   Rumah Dijual msh Gress Dekat Aeon Mall  Dan Ikea  Jakarta Garden City Cakung,1/25/2024 14:23,"Cakung, Jakarta Timur",Lastry ,04 Januari 2024,"Rp 2,2 Miliar",3,2,84 m²,79 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Tidak,Tidak,Unfurnished,Bata Hebel,Keramik,2,,Minimalis Modern,Taman Kota,Ya,2 Mobil,2021,Tidak,Baru,Dijual,hos14773444,2,,PAM atau PDAM," CCTV,  Jalur Telepon,  Jogging Track,  Keamanan, Kolam Renang, Taman, Tempat Jemuran, Keamanan 24 jam,  One Gate System,  Playground, Tempat Gym, Track Lari",,"Stasiun Cakung, Stasiun Buaran, Stasiun Klender Baru",,,,,,Walikota Jakarta Timur,,
https://www.rumah123.com/properti/jakarta-timur/hos15002595/,RUMAH EXCLUSIVE 2 LANTAI LOKASI STRATEGIS DEKAT TOL BECAKAYU,1/25/2024 14:24,"Duren Sawit, Jakarta Timur",Erni Rahmawati,30 Desember 2023,"Rp 1,7 Miliar",3,2,118 m²,200 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Unfurnished,Bata Hebel,Granit,2,Timur,Modern,Pemukiman Warga,Ya,2 Mobil,2023,Tidak,Baru,Dijual,hos15002595,1,1,Sumur Pompa," Jalur Telepon,  Jogging Track,  Keamanan, Masjid, Taman, Tempat Jemuran,  Akses Parkir,  CCTV, Keamanan 24 jam,  One Gate System, Track Lari",,,,,,,,"Duren Sawit, Pondok Kopi Bekasi",,
https://www.rumah123.com/properti/jakarta-timur/hos13950698/,"Rumah semi kantor Asri di Jl. Cipinang Baru Raya, Jakarta Timur",1/25/2024 14:24,"Cipinang, Jakarta Timur",Wawan ,25 Januari 2024,"Rp 2,47 Miliar",2,2,76 m²,90 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Unfurnished,"Beton, Bata Merah, Bata Hebel","Granit, Keramik, Ubin",2,Barat,Minimalis Modern,Pemukiman Warga,Ya,2 Mobil,2023,Tidak,Bagus,Dijual,hos13950698,1,1,PAM atau PDAM,"Jalur Telepon, Keamanan, Tempat Jemuran, Wastafel",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos14466344/,"Mau beli rumah? Ada loh dipisangan Jaktim,rmh murah,keren,modern",1/25/2024 14:24,"Matraman, Jakarta Timur",Debora ,08 Januari 2024,Rp 828 Juta,2,2,31 m²,56 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Unfurnished,"Beton, Bata Hebel",Granit,2,,Minimalis Modern,Perkotaan,Ya,2 Mobil,2023,Tidak,Bagus,Dijual,hos14466344,1,,PAM atau PDAM,"Keamanan, Tempat Jemuran, Akses Parkir, Keamanan 24 jam,  One Gate System, Wastafel",Pasar Jangkrik,"Stasiun Jatinegara, Stasiun Pondok Jati",,,,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos14605595/,Mau punya rumah di lok.strategis? Ada loh di jl.pemuda depan UNJ,1/25/2024 14:24,"Pulo Gadung, Jakarta Timur",Debora ,12 Januari 2024,"Rp 1,32 Miliar",3,2,48 m²,67 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Tidak,Tidak,Unfurnished,"Beton, Bata Merah, Bata Hebel",Granit,2,,Minimalis Modern,Perkotaan,Tidak,1 Mobil,2023,Tidak,Baru,Dijual,hos14605595,1,,PAM atau PDAM,"Tempat Jemuran, Akses Parkir, Keamanan 24 jam,  One Gate System, Wastafel",,"Stasiun Klender, Stasiun Cipinang, Terminal Rawamangun",RS Persahabatan,,,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos16019840/,Rumah siap huni di second boulevard Kota Wisata,1/25/2024 14:24,"Kota Wisata, Jakarta Timur",Sicilia Gahinsa,23 Januari 2024,Rp 7 Miliar,4,3,330 m²,400 m²,Rumah,,,,Tidak,Tidak,,,,,,,,Tidak,,,Tidak,,Dijual,hos16019840,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos15749151/,Rumah Murah Hadap Jalan Raya Di Area Rawamangun,1/25/2024 14:25,"Rawamangun, Jakarta Timur",Irwan  ,11 Januari 2024,"Rp 2,35 Miliar",2,2,76 m²,90 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Unfurnished,Bata Hebel,Granit,2,Barat,Minimalis Modern,Taman Kota,Ya,3 Mobil,2022,Tidak,Bagus,Dijual,hos15749151,2,,PAM atau PDAM,"Taman, Tempat Jemuran, Kitchen Set, Wastafel",,,,1,,2023,,,,
https://www.rumah123.com/properti/jakarta-timur/hos15481346/,Di  rumah 2 lantai akses 2 mobil tidak banjir dekat dengan jalan raya di Jatinegara,1/25/2024 14:25,"Jatinegara, Jakarta Timur",Kartini Silalahi,15 Januari 2024,Rp 950 Juta,3,3,44 m²,68 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Unfurnished,Bata Hebel,Granit,2,Barat,Minimalis Modern,Perkotaan,Ya,2 Mobil,2023,Tidak,Baru,Dijual,hos15481346,1,,PAM atau PDAM,"Jalur Telepon, Tempat Jemuran,  Akses Parkir,  CCTV, Keamanan 24 jam, Masjid,  One Gate System, Wastafel",,Stasiun Matraman,,,,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos15953731/,Rumah di Jual Dekat Pintu Tol Dan Stasiun Lrt Serta Busway,1/25/2024 14:25,"Cilangkap, Jakarta Timur",MOCH BASRI,08 Januari 2024,Rp 925 Juta,3,3,70 m²,90 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Unfurnished,"Beton, Bata Hebel","Granit, Keramik",2,Timur,Modern,Perkotaan,Ya,2 Mobil,2024,Ya,Bagus,Dijual,hos15953731,2,2,Sumur Bor," Jalur Telepon, Jogging Track, Masjid,  Taman, Tempat Jemuran, Wastafel, Lapangan Basket, Lapangan Bulu Tangkis,  Lapangan Voli,  Tempat Gym,  Track Lari",,,,,,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos14722723/,Rumah Siap Huni 2.5 Dekat Stasiun LRT Cawang,1/25/2024 14:26,"Cawang, Jakarta Timur",Andic ,12 Januari 2024,"Rp 1,55 Miliar",3,3,45 m²,77 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Unfurnished,Bata Hebel,Granit,3,Utara,Scandinavian,Perkotaan,Ya,2 Mobil,2023,Ya,Baru,Dijual,hos14722723,1,1,PAM atau PDAM,"Jalur Telepon, Tempat Jemuran, Keamanan 24 jam, Masjid,  One Gate System,  Taman,  Tempat Laundry, Wastafel, Track Lari",,,,,,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos14419414/,"Rumah Wiladatika Residence Cibubur 2LT Luas SHM Tidak Banjir Aman Cluster Nyaman Semi Furnished Dekat LRT Harjamukti, Dekat Busway Cibubur Junction, Dekat Mall.Cibubur Junction, Dekat TSM Cibubur, Dekat Plaza Cibubur, Dekat Mall Ciputra Cibubur",1/25/2024 14:26,"Ciracas, Jakarta Timur",Yuliana ,22 Januari 2024,"Rp 3,7 Miliar",4,3,160 m²,181 m²,Rumah,SHM - Sertifikat Hak Milik,6600 Watt,1,Ya,Ya,Semi Furnished,Bata Merah,Granit,2,Selatan,Minimalis Modern,Pemukiman Warga,Ya,3 Mobil,2021,Tidak,Bagus,Dijual,hos14419414,1,2,PAM atau PDAM," Ac,  Jalur Telepon,  Jogging Track, Keamanan, Taman, Tempat Jemuran, Kitchen Set,  Pemanas Air, Wastafel, Lapangan Basket, Track Lari",Cibubur Junction,Terminal Kampung Rambutan,,1,1,,,Jalan Jambore Ciracas,,
https://www.rumah123.com/properti/jakarta-timur/hos15963596/,Jual Rumah Siap Huni Klender Duren Sawit Pondok Kopi Jakarta Timur,1/25/2024 14:26,"Klender, Jakarta Timur",elshpro  ,05 Januari 2024,"Rp 2,3 Miliar",3,2,91 m²,95 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Unfurnished,Bata Hebel,Granit,2,,Minimalis Modern,Pemukiman Warga,Ya,1 Mobil,2023,Ya,Baru,Dijual,hos15963596,1,1,PAM atau PDAM,"Jalur Telepon, Keamanan,  Masjid, Tempat Jemuran, Kitchen Set, Wastafel, Lapangan Bulu Tangkis, Lapangan Tenis",,,,,,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos15872681/,"Rumah 2 Lantai Siap Huni di Condet, jakarta Timur SHM",1/25/2024 14:27,"Condet, Jakarta Timur",  Sri  Rachmawati,11 Januari 2024,"Rp 1,85 Miliar",3,2,80 m²,85 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Semi Furnished,Bata Merah,Granit,2,Selatan,Minimalis Modern,Pemukiman Warga,Ya,2 Mobil,2023,Ya,Baru,Dijual,hos15872681,1,1,PAM atau PDAM,"Taman, Tempat Jemuran,  CCTV, Keamanan 24 jam, Masjid,  One Gate System, Kitchen Set, Lapangan Bulu Tangkis, Lapangan Voli,  Track Lari",,,,,,2023,,,,
https://www.rumah123.com/properti/jakarta-timur/hos16088813/,Rumah Alamanda 3 Bantar Jati Residence Dekat Taman Mini Cipayung,1/25/2024 14:27,"Cipayung, Jakarta Timur",Fadli  ,19 Januari 2024,"Rp 2,07 Miliar",4,4,88 m²,165 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Unfurnished,"Batako, Beton, Bata Merah",Granit,2,Selatan,American Classic,Pemukiman Warga,Ya,2 Mobil,2022,Tidak,Bagus,Dijual,hos16088813,2,,Sumur Bor,"Jalur Telepon,  Taman, Tempat Jemuran, Akses Parkir,  CCTV, Keamanan 24 jam,  One Gate System,  Playground, Wastafel",Kuttab Al Fatih Ceger,,,1,1,,TMII,,IHBS,"Masjid Al Falah Bambu Apus, Masjid Al Ikhlas Bambu Apus"
https://www.rumah123.com/properti/jakarta-timur/hos15289869/,Dijual Pulo Mas Utara Rapi Siap Huni Murah Hitung TanahJakarta Timur,1/25/2024 14:27,"Pulomas, Jakarta Timur",Acu ,05 Januari 2024,"Rp 10,5 Miliar",4,4,440 m²,510 m²,Rumah,SHM - Sertifikat Hak Milik,7600 Watt,,Ya,Ya,Unfurnished,,,2,,Modern,Perkotaan,Ya,2 Mobil,,Tidak,Bagus,Dijual,hos15289869,,,,,,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos15962040/,Rumah 2 Lantai Dekat Jakarta Timur,1/25/2024 14:28,"Taman Mini, Jakarta Timur",Vitri ,12 Januari 2024,Rp 700 Juta,2,2,60 m²,70 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,Ya,Ya,Unfurnished,Bata Hebel,Granit,2,Timur,Scandinavian,Perkotaan,Ya,2 Mobil,2023,Ya,Bagus,Dijual,hos15962040,2,,Sumur Bor,"Taman, Akses Parkir,  CCTV, Keamanan 24 jam,  One Gate System",,,,,,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos14806975/,"Rumah   Kt  4,  Lokasi Premium Dan Selangkah Ke Area Komersial Jakarta Garden City, Cakung, Jakarta Timur",1/25/2024 14:28,"Cakung, Jakarta Timur",Lastry ,04 Januari 2024,"Rp 3,2 Miliar",4,3,105 m²,140 m²,Rumah,,3500 Watt,2,Tidak,Tidak,Unfurnished,Bata Hebel,"Granit, Keramik",2,,Scandinavian,Taman Kota,Ya,2 Mobil,,Tidak,Baru,Dijual,hos14806975,2,,PAM atau PDAM,"Jalur Telepon, Taman,  CCTV, Keamanan 24 jam,  Kolam Renang, Masjid,  One Gate System,  Playground, Wastafel, Lapangan Tenis, Tempat Gym,  Track Lari",,"Stasiun Cakung, Stasiun Buaran, Stasiun Klender Baru",,1,1,,,Walikota Jakarta Timur,,
https://www.rumah123.com/properti/jakarta-timur/hos12110826/,Rumah 2 Lantai siap huni Perumahan Metland Menteng Cakung Jakarta Timur dekat dengan Jakarta Garden City,1/25/2024 14:29,"Cakung, Jakarta Timur",Yeyen RWSB,04 Januari 2024,"Rp 2,55 Miliar",4,3,160 m²,130 m²,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1,Ya,Ya,Semi Furnished,Bata Merah,Granit,2,Timur,Minimalis,,Tidak,2 Mobil,2018,Tidak,Bagus,Dijual,hos12110826,2,2,PAM atau PDAM,"Taman, Tempat Jemuran,  CCTV, Keamanan 24 jam, Kolam Renang,  One Gate System,  Playground,  AC, Kitchen Set,  Pemanas Air, Wastafel",,"Stasiun Cakung, Stasiun Buaran, Stasiun Klender Baru",,1,,2018,,Walikota Jakarta Timur,,
https://www.rumah123.com/properti/jakarta-timur/hos15971465/,"Rumah 2 Lantai Bisa Untuk Butik, Kantor, Kosan Dekat Siap Huni",1/25/2024 14:29,"Matraman, Jakarta Timur",Heru Dianika SE ,07 Januari 2024,"Rp 3,6 Miliar",5,2,161 m²,250 m²,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1,Tidak,Tidak,Unfurnished,Bata Merah,Keramik,2,Utara,Minimalis Modern,Pemukiman Warga,Ya,1 Mobil,1990,Tidak,Bagus,Dijual,hos15971465,1,1,PAM atau PDAM,"Tempat Jemuran, Masjid, Track Lari",Pasar Jangkrik,"Stasiun Jatinegara, Stasiun Pondok Jati",,,,2000,,,,
https://www.rumah123.com/properti/jakarta-timur/hos15866586/,OWNER BUTUH UANG (BU) TERMURAH Rumah Siap Huni Dekat Labschool di Rawamangun,1/25/2024 14:29,"Rawamangun, Jakarta Timur",Dedi A ,29 Desember 2023,"Rp 2,3 Miliar",5,3,167 m²,265 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Unfurnished,Bata Merah,,2,Selatan,Minimalis,Perkotaan,Ya,2 Mobil,2010,Tidak,Bagus,Dijual,hos15866586,2,,PAM atau PDAM," Jogging Track, Masjid, Taman, Akses Parkir,  Playground,  Tempat Laundry,  Lapangan Basket, Lapangan Bola,  Lapangan Bulu Tangkis, Lapangan Tenis,  Lapangan Voli,  Tempat Gym,  Track Lari",,,,,,2010,,,,
https://www.rumah123.com/properti/jakarta-timur/hos15627637/,TERMURAH Rumah Minimalis 4 Lantai dekat Labschool Rawamangun,1/25/2024 14:29,"Rawamangun, Jakarta Timur",Dedi A ,10 Januari 2024,"Rp 1,2 Miliar",3,3,40 m²,120 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Semi Furnished,Bata Hebel,Granit,4,Timur,Minimalis Modern,Perkotaan,Ya,2 Mobil,2023,Tidak,Bagus,Dijual,hos15627637,1,,Sumur Pompa,"Taman, Tempat Jemuran, Akses Parkir, Masjid, Kitchen Set, Track Lari",,,,,,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos15839790/,Dijual Rumah Murah dan Mewah dekat Terminal Pulogadung,1/25/2024 14:30,"Pulo Gadung, Jakarta Timur",Tina apriani,23 Januari 2024,Rp 950 Juta,3,3,68 m²,72 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Unfurnished,Bata Hebel,"Granit, Keramik",2,Timur,Modern,Perkotaan,Ya,2 Mobil,2023,Tidak,Bagus,Dijual,hos15839790,1,1,PAM atau PDAM," Ac, CCTV, Jalur Telepon,  Keamanan,  Taman, Tempat Jemuran, Wastafel",,"Stasiun Klender, Stasiun Cipinang, Terminal Rawamangun",RS Persahabatan,1,1,2023,,,,
https://www.rumah123.com/properti/jakarta-timur/hos11057608/,Di  rumah  mewah cantik dan elgan di jln Lio 2 jakarta timur,1/25/2024 14:30,"Pulo Gadung, Jakarta Timur",Jamal ,24 Januari 2024,Rp 780 Juta,3,3,37 m²,68 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,Tidak,Tidak,Unfurnished,,,2,,,,Tidak,,,Tidak,Baru,Dijual,hos11057608,1,,,Ac,,"Stasiun Klender, Stasiun Cipinang, Terminal Rawamangun",RS Persahabatan,,,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos15425057/,Rumah modern 2 lantai di pulogadung Cakung Jakarta Timur ,1/25/2024 14:30,"Cakung, Jakarta Timur",Fika maulidiyah,24 Januari 2024,Rp 950 Juta,3,3,73 m²,73 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Semi Furnished,"Beton, Bata Merah, Bata Hebel","Granit, Keramik, Vinyl",2,Timur,Modern Glass House,Pemukiman Warga,Ya,2 Mobil,2022,Ya,Bagus,Dijual,hos15425057,1,1,PAM atau PDAM,"CCTV, Taman, Tempat Jemuran, Akses Parkir, Kitchen Set,  Pemanas Air, Wastafel",,"Stasiun Cakung, Stasiun Buaran, Stasiun Klender Baru",,,,2022,,Walikota Jakarta Timur,,
https://www.rumah123.com/properti/jakarta-timur/hos15596213/,Rumah 3 Lantai 5x17 85m Mahakam The Signature Mts Jakarta Garden City Jgc,1/25/2024 14:30,"Cakung, Jakarta Timur",Reina ,14 Januari 2024,"Rp 1,79 Miliar",3,2,85 m²,63 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,Tidak,Tidak,,,,2,,,,Tidak,,,Tidak,,Dijual,hos15596213,2,,PAM atau PDAM,Keamanan 24 jam,,"Stasiun Cakung, Stasiun Buaran, Stasiun Klender Baru",,,,,,Walikota Jakarta Timur,,
https://www.rumah123.com/properti/jakarta-timur/hos16113282/,Rumah 2lt Luas 148m 3kt Cluster Cassia Jgc Jakarta Garden City,1/25/2024 14:30,"Cakung, Jakarta Timur",Reina ,20 Januari 2024,"Rp 2,7 Miliar",3,3,148 m²,156 m²,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,Tidak,Tidak,Unfurnished,,,2,,,,Tidak,,,Tidak,Bagus,Dijual,hos16113282,2,,PAM atau PDAM,"Tempat Jemuran, Keamanan 24 jam",,"Stasiun Cakung, Stasiun Buaran, Stasiun Klender Baru",,1,1,,,Walikota Jakarta Timur,,
https://www.rumah123.com/properti/jakarta-timur/hos14853615/,"Rumah SHM Bebas Banjir Startegis di Jl. Pisangan Baru Utara, Matraman, Jakarta Timur, Dki Jakarta",1/25/2024 14:30,"Matraman, Jakarta Timur",Felicia Wijaya Wijaya,28 Desember 2023,Rp 828 Juta,2,2,30 m²,58 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Unfurnished,Bata Hebel,Keramik,2,Utara,Minimalis Modern,Pemukiman Warga,Ya,2 Mobil,2023,Tidak,Baru,Dijual,hos14853615,1,1,PAM atau PDAM,"Jalur Telepon,  Taman, Tempat Jemuran, One Gate System,  AC, Pemanas Air, Wastafel",Pasar Jangkrik,"Stasiun Jatinegara, Stasiun Pondok Jati",,,1,2023,,,,
https://www.rumah123.com/properti/jakarta-timur/hos14206195/,JUAL MURAH BANGAT CEPAT RUMAH HITUNG TANAH DUREN SAWIT JAKARTA TIMUR,1/25/2024 14:31,"Duren Sawit, Jakarta Timur",Anis Mardinis,24 Januari 2024,"Rp 6,15 Miliar",1,1,702 m²,200 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Tidak,Tidak,Unfurnished,"Batako, Beton, Bata Merah, Bata Hebel",Keramik,2,,,Pemukiman Warga,Ya,3 Mobil,,Tidak,Bagus,Dijual,hos14206195,8,1,Sumur Pompa,"Jalur Telepon, Masjid,  Taman",,,,1,1,,,"Duren Sawit, Pondok Kopi Bekasi",,
https://www.rumah123.com/properti/jakarta-timur/hos13950124/,"Rumah Minimalis Modern di Jl. Pemuda 2,  Jakarta Timur",1/25/2024 14:31,"Rawamangun, Jakarta Timur",Wawan ,11 Januari 2024,"Rp 1,47 Miliar",2,1,48 m²,67 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Unfurnished,"Beton, Bata Merah, Bata Hebel","Granit, Keramik, Ubin",2,Utara,Minimalis Modern,Pemukiman Warga,Ya,2 Mobil,,Tidak,Bagus,Dijual,hos13950124,1,1,PAM atau PDAM,"Jalur Telepon, Keamanan, Tempat Jemuran, Akses Parkir, Keamanan 24 jam,  One Gate System, Wastafel",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos14797793/,Rumah minimalis siap huni di Metland Transyogie,1/25/2024 14:31,"Cibubur, Jakarta Timur",Martinus Ray White,23 Januari 2024,Rp 680 Juta,2,1,84 m²,50 m²,Rumah,SHM - Sertifikat Hak Milik,,,Tidak,Tidak,,,,,,,,Tidak,,,Tidak,,Dijual,hos14797793,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos15647474/,Rumah  Deket perkantoran Matraman Jakarta Timur,1/25/2024 14:32,"Matraman, Jakarta Timur",Umi Zakiah,05 Januari 2024,Rp 795 Juta,2,2,30 m²,59 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Tidak,Tidak,Unfurnished,"Beton, Bata Hebel",Granit,2,Selatan,Minimalis Modern,Perkotaan,Ya,2 Mobil,2023,Tidak,Baru,Dijual,hos15647474,1,1,PAM atau PDAM,"Jalur Telepon,  Taman, Tempat Jemuran,  Akses Parkir,  CCTV, Keamanan 24 jam, Masjid,  Playground,  AC, Kitchen Set,  Kompor,  Pemanas Air, Wastafel, Lapangan Basket,  Lapangan Bulu Tangkis, Lapangan Tenis,  Lapangan Voli,  Tempat Gym,  Track Lari",Pasar Jangkrik,"Stasiun Jatinegara, Stasiun Pondok Jati",,,,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos13987478/,"Rumah Murah Mewah di Jatinegara Lio, Cakung, Jakarta Timur",1/25/2024 14:32,"Cakung, Jakarta Timur",Wawan ,13 Januari 2024,Rp 1 Miliar,2,2,44 m²,70 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Unfurnished,"Beton, Bata Merah, Bata Hebel","Granit, Keramik",2,Barat,Minimalis Modern,Pemukiman Warga,Ya,2 Mobil,2023,Tidak,Bagus,Dijual,hos13987478,1,1,PAM atau PDAM,"Jalur Telepon, Keamanan, Tempat Jemuran, Akses Parkir, Keamanan 24 jam,  One Gate System, Wastafel",,"Stasiun Cakung, Stasiun Buaran, Stasiun Klender Baru",,1,1,,,Walikota Jakarta Timur,,
https://www.rumah123.com/properti/jakarta-timur/hos11341724/,Rumah di  pinggir jalan akses 2 mobil bebas banjir Cipinang raya Jakarta Timur,1/25/2024 14:32,"Cipinang, Jakarta Timur",Kartini Silalahi,23 Januari 2024,"Rp 2,35 Miliar",3,3,58 m²,90 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Unfurnished,Bata Hebel,Granit,2,Barat,Modern,Perkotaan,Ya,2 Mobil,2023,Tidak,Bagus,Dijual,hos11341724,1,,PAM atau PDAM,"Jalur Telepon,  Taman, Tempat Jemuran,  Akses Parkir,  CCTV, Keamanan 24 jam, Masjid,  AC, Kitchen Set, Wastafel",,,,,,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos15549139/,Rumah 2 Lt lokasi premium di Cipinang Jakarta Timur,1/25/2024 14:32,"Cipinang, Jakarta Timur",Adis Marini ,29 Desember 2023,Rp 5 Miliar,4,5,206 m²,350 m²,Rumah,SHM - Sertifikat Hak Milik,3300 Watt,2,Ya,Ya,Unfurnished,Bata Merah,Granit,2,Selatan,Minimalis Modern,Perkotaan,Ya,2 Mobil,2022,Tidak,Baru,Dijual,hos15549139,1,1,Sumur Bor,"Jalur Telepon,  Taman, Tempat Jemuran,  CCTV, Masjid, Kitchen Set, Tempat Gym, Track Lari",,,,1,1,20223,,,,
https://www.rumah123.com/properti/jakarta-timur/hos15555371/,Rumah di jual  2 Lantai SHM Di cakung jakarta timur,1/25/2024 14:33,"Cakung, Jakarta Timur",Sinta miyanata,17 Januari 2024,Rp 950 Juta,2,2,44 m²,68 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Unfurnished,"Bata Merah, Bata Hebel",Granit,2,Barat,Modern,Pemukiman Warga,Ya,2 Mobil,2023,Tidak,,Dijual,hos15555371,1,1,PAM atau PDAM,"Keamanan, Tempat Jemuran",,"Stasiun Cakung, Stasiun Buaran, Stasiun Klender Baru",,1,,,,Walikota Jakarta Timur,,
https://www.rumah123.com/properti/jakarta-timur/hos15594470/,Rumah Murah 2 lantai di Matraman jakarta timur,1/25/2024 14:33,"Matraman, Jakarta Timur",Tina apriani,21 Januari 2024,Rp 800 Juta,2,2,30 m²,30 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Unfurnished,Bata Hebel,"Granit, Keramik",1,Timur,Minimalis Modern,Pemukiman Warga,Ya,1 Mobil,2022,Tidak,Bagus,Dijual,hos15594470,1,1,PAM atau PDAM,"Jalur Telepon,  Keamanan, Masjid,  Taman, Tempat Jemuran, Wastafel",Pasar Jangkrik,"Stasiun Jatinegara, Stasiun Pondok Jati",,,,2022,,,,
https://www.rumah123.com/properti/jakarta-timur/hos16073572/,Rumah 2 Lantai Dekat Kawasan Industri Pulo Gadung,1/25/2024 14:33,"Pulo Gadung, Jakarta Timur",Nana Elviana ,18 Januari 2024,Rp 950 Juta,3,3,44 m²,68 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Unfurnished,"Beton, Bata Merah, Bata Hebel",Granit,2,Barat,Minimalis Modern,Perkotaan,Ya,2 Mobil,2023,Ya,Bagus,Dijual,hos16073572,1,1,PAM atau PDAM,"Jalur Telepon,  Taman, Tempat Jemuran,  CCTV, Keamanan 24 jam,  One Gate System,  AC, Pemanas Air, Wastafel",,"Stasiun Klender, Stasiun Cipinang, Terminal Rawamangun",RS Persahabatan,,,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos11115278/,Dijual Rumah cantik 2 Lantai di rawa mangun lokasi setrategis aman dan nyaman lingkungan dekat Mall Arion Jakarta Timur,1/25/2024 14:33,"Cipinang, Jakarta Timur",Jamal ,17 Januari 2024,"Rp 1,08 Miliar",2,2,35 m²,69 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,Tidak,Tidak,Unfurnished,,,2,,,,Tidak,,,Tidak,Baru,Dijual,hos11115278,1,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos15965126/,Luxury House Utan Kayu dekat Golf Rawamangun,1/25/2024 14:34,"Rawamangun, Jakarta Timur",Andic ,06 Januari 2024,"Rp 2,2 Miliar",5,5,75 m²,190 m²,Rumah,SHM - Sertifikat Hak Milik,3300 Watt,1,Ya,Ya,Semi Furnished,Bata Hebel,"Granit, Keramik, Vinyl",3,Timur,Kontemporer,Perkotaan,Ya,2 Mobil,2023,Tidak,Baru,Dijual,hos15965126,2,2,PAM atau PDAM,"Ac,  Jalur Telepon,  Keamanan,  Masjid, Taman, Tempat Jemuran, Kitchen Set, Wastafel",,,,1,1,2023,,,,
