source,title,date of collecting,region,seller's name,latest modified date,price,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Carport,Tipe Properti,Sertifikat,Daya Listrik,Dapur,Ruang Makan,Ruang Tamu,Kondisi Perabotan,Material Bangunan,Material Lantai,Jumlah Lantai,Hadap,Konsep dan Gaya Rumah,Pemandangan,Terjangkau Internet,Lebar Jalan,Tahun Dibangun,Sumber Air,Hook,Kondisi Properti,Tipe Iklan,ID Iklan,facilities,Kesehatan,Perbelanjaan,Sekolah,Transportasi,Wisata,Kamar Pembantu,Kamar Mandi Pembantu,Garasi,Others,Ibadah,Tahun Di Renovasi
https://www.rumah123.com/properti/jakarta-selatan/hos15605351/,Rumah Cozy Modern Startegis Di Tebet ,12/28/2023 21:02,"Tebet, Jakarta Selatan",Yunia Harianti Sugeng,05 Desember 2023,"Rp 11,9 Miliar",5,5,328 m²,500 m²,1,Rumah,SHM - Sertifikat Hak Milik,11000 Watt,2,Ya,Ya,Semi Furnished,Bata Merah,"Granit, Marmer",2,Timur,Modern,Pemukiman Warga,Ya,2 Mobil,1996,Sumur Bor,Tidak,Bagus,Dijual,hos15605351,"Ac, CCTV,  Taman, Tempat Jemuran, Kitchen Set, Wastafel",RS Brawijaya Saharjo,KOKAS,,"Stasiun Cawang, Stasiun Manggarai, Stasiun Tebet",,2,1,2,,"Gereja Simultan, Masjid Jami Al Atiq, Masjid Raya Al-Ittihaad",2018
https://www.rumah123.com/properti/jakarta-selatan/hos14064522/,Dibawah Njop Bangunan Mewah Hunian Komersial Expatriat di Kemang,12/28/2023 21:02,"Kemang, Jakarta Selatan",Joko ,05 Desember 2023,"Rp 98,3 Miliar",4,4,7954 m²,20237 m²,,Rumah,SHM - Sertifikat Hak Milik,,,Tidak,Tidak,,,,1,,,,Tidak,,,,Tidak,Bagus,Dijual,hos14064522,"Jalur Telepon,  Kolam Renang,  Taman, Tempat Jemuran",,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14147721/,Cepat Rumah Cocok Utk Usaha Atau Tmpat Tinggal Difatmawati,12/28/2023 21:02,"Fatmawati, Jakarta Selatan",Dewinta Yuniarti ,04 Juli 2023,Rp 10 Miliar,4,3,307 m²,195 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,Ya,Semi Furnished,,,1,,,,Ya,2 Mobil,,,Tidak,Bagus,Dijual,hos14147721,"Taman, Tempat Jemuran,  CCTV, Keamanan 24 jam",,,,,,1,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15874145/,Rumah Lokasi Strategis Pasar Minggu Dekat Sta Klr Akses Mobil,12/28/2023 21:03,"Pasar Minggu, Jakarta Selatan",Irena Diorama ,25 Desember 2023,Rp 600 Juta,2,1,60 m²,60 m²,1,Rumah,"Lainnya (PPJB,Girik,Adat,dll)",1300 Watt,1,Ya,Ya,Unfurnished,Bata Merah,Keramik,1,Timur,Minimalis,Perkotaan,Ya,1 Mobil,2000,Sumur Pompa,Tidak,Butuh Renovasi,Dijual,hos15874145,"Taman, Wastafel, Track Lari",RSIA Kemang Medical Care,,"SMA 28 Jakarta, SMAS Gonzaga, UNAS","Stasiun Pasar Minggu, Stasiun Pasar Minggu Baru, Terminal Pasar Minggu, Terminal Ragunan","Hauwke’s Auto Gallery, Kebun Binatang Ragunan, Pusat Primata Schmutzer",,,1,,Pura Agung Wira Dharma Samudra,2000
https://www.rumah123.com/properti/jakarta-selatan/hos15840602/,Rumah Super Mewah Dilengkapi Swimming Pool Di Senopati,12/28/2023 21:03,"Senopati, Jakarta Selatan",Elly Maria,25 Desember 2023,Rp 35 Miliar,4,5,300 m²,650 m²,5,Rumah,SHM - Sertifikat Hak Milik,7700 Watt,1,Ya,Ya,Semi Furnished,,,3,Utara,Modern Glass House,Perkotaan,Ya,2 Mobil,,,Tidak,Baru,Dijual,hos15840602,"Keamanan, Kolam Renang,  Taman, Tempat Jemuran, Keamanan 24 jam, Wastafel",,,,,,2,1,1,,,
https://www.rumah123.com/properti/jakarta-selatan/hos12080847/,Rumah mewah Dekat MRT lebak bulus one gate system,12/28/2023 21:03,"Pejaten, Jakarta Selatan",IRKHAM JAVAPRO ,25 Desember 2023,"Rp 1,6 Miliar",3,2,60 m²,63 m²,2,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Unfurnished,Bata Hebel,Granit,2,Timur,Town House,Perkotaan,Ya,2 Mobil,,Sumur Bor,Ya,Baru,Dijual,hos12080847,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15499919/,RUMAH MEWAH 2LT MODERN MURAH DLM CLUSTER EKSKLUSIF di KEBAGUSAN,12/28/2023 21:03,"Kebagusan, Jakarta Selatan",Mahatmi Wurini Jasmin  ,25 Desember 2023,Rp 10 Miliar,5,5,418 m²,479 m²,2,Rumah,SHM - Sertifikat Hak Milik,23000 Watt,2,Ya,Ya,Unfurnished,Bata Merah,Granit,2,Selatan,American Classic,Pemukiman Warga,Ya,2 Mobil,2018,Sumur Pompa,Tidak,Bagus,Dijual,hos15499919," Jogging Track,  Keamanan, Kolam Renang,  Masjid, Taman, Tempat Jemuran,  Akses Parkir,  CCTV, Keamanan 24 jam,  One Gate System,  Playground, Kitchen Set, Wastafel, Lapangan Basket, Tempat Gym,  Track Lari",,,,,,2,1,2,,,
https://www.rumah123.com/properti/jakarta-selatan/hos9363003/,Rumah kebun....kokoh..strategis,12/28/2023 21:03,"Ciganjur, Jakarta Selatan",Bimo Prasetyo ,25 Desember 2023,Rp 39 Miliar,5,5,4920 m²,600 m²,12,Rumah,SHM - Sertifikat Hak Milik,7700 Watt,,Tidak,Tidak,Unfurnished,,,2,Selatan,,,Tidak,,2006,,Tidak,Bagus,Dijual,hos9363003," Ac, Jalur Telepon,  Keamanan, Kolam Renang,  Taman",,,,,,3,2,4,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15871970/,DiJual Rumah Di Pondok Indah Layak Huni Hitung Tanah Di Beli Pasti Untung ,12/28/2023 21:03,"Pondok Indah, Jakarta Selatan",Fahmi Kwan ,25 Desember 2023,"Rp 8,9 Miliar",4,3,247 m²,250 m²,3,Rumah,SHM - Sertifikat Hak Milik,6600 Watt,2,Ya,Ya,Unfurnished,"Beton, Bata Merah","Granit, Keramik, Marmer, Vinyl",2,Timur,Kontemporer,Perkotaan,Ya,2 Mobil,2021,PAM atau PDAM,Tidak,Bagus,Dijual,hos15871970,"Jalur Telepon,  Kolam Ikan,  Taman, Tempat Jemuran, Akses Parkir,  CCTV, Keamanan 24 jam,  Kolam Renang,  One Gate System,  Tempat Laundry,  AC, Kitchen Set, Wastafel, Tempat Gym, Track Lari",,,,,,1,1,1,,,2021
https://www.rumah123.com/properti/jakarta-selatan/hos15270247/,Rumah di Cilandak Jak-Sel 3 Lantai + rooftop                ,12/28/2023 21:03,"Cilandak, Jakarta Selatan",Piere Septiagara ,25 Desember 2023,"Rp 3,3 Miliar",3,3,90 m²,245 m²,2,Rumah,SHM - Sertifikat Hak Milik,,1,Ya,Ya,Unfurnished,Bata Hebel,Granit,3,Tenggara,Modern,Pemukiman Warga,Tidak,2 Mobil,2023,,Tidak,Bagus,Dijual,hos15270247,"Jalur Telepon, Kolam Renang,  Taman, Akses Parkir, Keamanan 24 jam,  One Gate System, AC","RS Mayapada Jakarta Selatan, RSUP Fatmawati",Citos,Sekolah Perancis,"MRT Fatmawati, MRT Haji Nawi, Stasiun MRT Cipete Raya, Stasiun Mrt Lebak Bulus, Stasiun Lebak Bulus, Stasiun Mrt Fatmawati",Museum Layang-Layang,1,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15818257/,Rumah Unfurnished Sudah Renovasi SHM Di Jl Kenanga Ampera,12/28/2023 21:03,"Ampera, Jakarta Selatan",Nita Makki,18 Desember 2023,Rp 17 Miliar,4,3,1019 m²,400 m²,3,Rumah,SHM - Sertifikat Hak Milik,10000 Watt,1,Tidak,Tidak,Unfurnished,"Beton, Bata Merah",Keramik,1,Selatan,Minimalis,Perkotaan,Ya,2 Mobil,2005,Sumur Pompa,Tidak,Sudah Renovasi,Dijual,hos15818257," Jalur Telepon,  Jogging Track, Kolam Renang,  Masjid, Taman, Tempat Jemuran, Wastafel, Track Lari",,,,,,2,1,2,,,2017
https://www.rumah123.com/properti/jakarta-selatan/hos14667182/,Rumah MODERN MINIMALIS posisi POJOK dekat ANDARA,12/28/2023 21:04,"Jagakarsa, Jakarta Selatan",Adjie  Opuz,18 Desember 2023,"Rp 1,8 Miliar",3,3,100 m²,76 m²,2,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,2,Ya,Ya,,,,2,,Minimalis Modern,Taman Kota,Ya,2 Mobil,2022,Sumur Bor,Ya,Baru,Dijual,hos14667182,"Keamanan, Taman, Tempat Jemuran, Akses Parkir,  CCTV, Keamanan 24 jam,  One Gate System",,,,"Stasiun Lenteng Agung, Stasiun Tanjung Barat",Setu Babakan,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11891298/,Termurahhh Dijual Rumah Dalam Townhouse River Valley Residence Di Lebak Bulus Jakarta Selatan,12/28/2023 21:04,"Lebak Bulus, Jakarta Selatan",Era Priority Official,18 Desember 2023,"Rp 3,5 Miliar",3,3,134 m²,143 m²,3,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,,Tidak,Tidak,Unfurnished,,,2,,,,Tidak,,,,Tidak,Bagus,Dijual,hos11891298,,,,,,,1,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15315931/,Rumah Bagus Di Trulek Bintaro Jaya Sektor 9,12/28/2023 21:04,"Bintaro, Jakarta Selatan",Lisa Tuting,18 Desember 2023,"Rp 2,25 Miliar",4,2,144 m²,120 m²,,Rumah,,,,Tidak,Tidak,,,,,,,,Tidak,,,,Tidak,,Dijual,hos15315931,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15694213/,"Rumah Bagus Di Puri Bintaro, Bintaro Jaya Sektor 9",12/28/2023 21:04,"Bintaro, Jakarta Selatan",Yulita Rio ,18 Desember 2023,"Rp 2,85 Miliar",4,3,149 m²,103 m²,,Rumah,,,,Tidak,Tidak,,,,,,,,Tidak,,,,Tidak,,Dijual,hos15694213,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos13962805/,Termurah Di Jual Rumah Harga Mendekati Njop Di Villa Delima Lebak Bulus Jakarta Selatan,12/28/2023 21:04,"Lebak Bulus, Jakarta Selatan",Era Priority Official,18 Desember 2023,Rp 14 Miliar,5,5,752 m²,353 m²,2,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,,Tidak,Tidak,,,,3,,,,Tidak,,,,Ya,Bagus,Dijual,hos13962805,,,,,,,,,2,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15812168/,Rumah Widya Chandra Komplek Mentri,12/28/2023 21:04,"Kebayoran Baru, Jakarta Selatan",Louis Santoso,18 Desember 2023,Rp 190 Miliar,,,1715 m²,1715 m²,,Rumah,,,,Tidak,Tidak,,,,1,,,,Tidak,,,,Tidak,,Dijual,hos15812168,,"RSIA Brawijaya, RS Pusat Pertamina, RSIA JWCC Asih, RS Gandaria","Blok M Square, SCBD","SMA 70 Jakarta, SMAS Islam Al-Azhar 1, UHAMKA","MRT Asean, MRT Blok A, MRT Blok M, MRT Lebak Bulus, MRT Senayan, MRT Setiabudi, Terminal Blok M, Stasiun Mrt Blok M, Stasiun Mrt Blok A, Stasiun Mrt Senayan",,,,,"MABES POLRI, Pasar Santa","Masjid Agung Al-Azhar, GKI Kebayoran Baru",
https://www.rumah123.com/properti/jakarta-selatan/hos15497699/,"Prime area kemang timur, lokasi tenang & Nyaman rumah mewah standar expatriate",12/28/2023 21:04,"Kemang, Jakarta Selatan",Amin Ahmad,18 Desember 2023,Rp 18 Miliar,5,4,534 m²,550 m²,2,Rumah,SHM - Sertifikat Hak Milik,23000 Watt,2,Ya,Ya,Semi Furnished,"Beton, Bata Merah","Granit, Keramik, Marmer",2,Selatan,,Taman Kota,Ya,2 Mobil,2018,Sumur Pompa,Tidak,Bagus,Dijual,hos15497699,,,,,,,2,1,2,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11345087/,Rumah mewah sangat terawat bersih lingkungan expatriat kemang,12/28/2023 21:04,"Kemang, Jakarta Selatan",Rully Husni,18 Desember 2023,Rp 24 Miliar,5,5,741 m²,500 m²,2,Rumah,SHM - Sertifikat Hak Milik,11000 Watt,2,Ya,Ya,Semi Furnished,"Beton, Bata Merah","Granit, Keramik, Marmer",2,Timur,American Classic,Perkotaan,Ya,3 Mobil,2013,Sumur Bor,Tidak,Bagus,Dijual,hos11345087,,,,,,,3,2,2,,,2013
https://www.rumah123.com/properti/jakarta-selatan/hos15741272/,Rumah Cantik M U R A H Komplek Elit Lebak Bulus Cilandak Jakarta,12/28/2023 21:05,"Lebak Bulus, Jakarta Selatan",Joko Suhartono,12 Desember 2023,"Rp 4,5 Miliar",4,4,151 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,1,Ya,Ya,Unfurnished,"Beton, Bata Merah",Keramik,2,Selatan,Town House,Pemukiman Warga,Ya,4 Mobil,2010,PAM atau PDAM,Tidak,Bagus,Dijual,hos15741272,,,,,,,1,1,3,,,2023
https://www.rumah123.com/properti/jakarta-selatan/hos15490131/,Rumah Modern Minimalis Ada Area Wfo di Kalibata Jaksel,12/28/2023 21:05,"Kalibata, Jakarta Selatan",Dony ,11 Desember 2023,"Rp 3,1 Miliar",4,4,112 m²,250 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,Unfurnished,,,3,,,,,,,,,Bagus,Dijual,hos15490131,,,,,,,1,1,1,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15488981/,Dijual Rumah 2 Lantai Ada Rooftop di Belakang Aeon Mall Tj Barat,12/28/2023 21:05,"Tanjung Barat, Jakarta Selatan",Dony ,11 Desember 2023,"Rp 3,5 Miliar",3,3,184 m²,210 m²,,Rumah,SHM - Sertifikat Hak Milik,,,,,,,,2,,,,,,,,,Bagus,Dijual,hos15488981,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15755410/,Dijual Rumah Hitung Harga Tanah Saja. Cilandak Bawah,12/28/2023 21:05,"Cilandak, Jakarta Selatan",Woro Dharmastuti,12 Desember 2023,Rp 11 Miliar,6,6,606 m²,560 m²,,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,1,Ya,Ya,,,,2,Barat,,Perkotaan,Tidak,,1973,Sumur Bor,Ya,Butuh Renovasi,Dijual,hos15755410,,"RS Mayapada Jakarta Selatan, RSUP Fatmawati",Citos,Sekolah Perancis,"MRT Fatmawati, MRT Haji Nawi, Stasiun MRT Cipete Raya, Stasiun Mrt Lebak Bulus, Stasiun Lebak Bulus, Stasiun Mrt Fatmawati",Museum Layang-Layang,2,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15568262/,"Rumah di Ampera Kemang, Jaksel, Private Pool, 5 Menit Ke Tol Jorr",12/28/2023 21:05,"Ampera, Jakarta Selatan",Yoshua Manik ,11 Desember 2023,Rp 18 Miliar,4,3,905 m²,750 m²,6,Rumah,SHM - Sertifikat Hak Milik,23000 Watt,1,Ya,Ya,Semi Furnished,,,2,Utara,Minimalis Modern,Pemukiman Warga,Ya,2 Mobil,,Sumur Bor,Ya,Bagus,Dijual,hos15568262,,,,,,,1,1,2,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14717902/,Rumah 2 lantai di dlm kompleks posisi hoek kondisi bagus,12/28/2023 21:05,"Kalibata, Jakarta Selatan",Gou Adhitya,11 Desember 2023,"Rp 11,5 Miliar",,,356 m²,400 m²,,Rumah,SHM - Sertifikat Hak Milik,7700 Watt,,Tidak,Tidak,,,,1,,,,Tidak,,,PAM atau PDAM,Ya,Bagus,Dijual,hos14717902,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14925927/,Rumah Lux Di Pertama Hijau,12/28/2023 21:05,"Permata Hijau, Jakarta Selatan",Louis Santoso,11 Desember 2023,Rp 35 Miliar,4,,600 m²,800 m²,,Rumah,SHM - Sertifikat Hak Milik,,,Tidak,Tidak,,,,2,,,,Tidak,,,,Tidak,,Dijual,hos14925927,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15748132/,Rumah Lama Terawat 2 Lantai Di Guntur Raya,12/28/2023 21:05,"Guntur, Jakarta Selatan",Louis Santoso,11 Desember 2023,"Rp 13,5 Miliar",,,472 m²,600 m²,,Rumah,,,,Tidak,Tidak,,,,1,,,,Tidak,,,,Tidak,,Dijual,hos15748132,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos14127010/,Rumah Minimalis  di Area Blok M Kebayoran Baru,12/28/2023 21:06,"Kebayoran Baru, Jakarta Selatan",Piet Aryoseno ,26 Desember 2023,"Rp 9,5 Miliar",4,2,220 m²,200 m²,1,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1,Ya,Ya,Unfurnished,"Beton, Bata Merah",Keramik,2,Selatan,Minimalis,Pemukiman Warga,Ya,2 Mobil,1970,Sumur Pompa,Tidak,Bagus,Dijual,hos14127010,,"RSIA Brawijaya, RS Pusat Pertamina, RSIA JWCC Asih, RS Gandaria","Blok M Square, SCBD","SMA 70 Jakarta, SMAS Islam Al-Azhar 1, UHAMKA","MRT Asean, MRT Blok A, MRT Blok M, MRT Lebak Bulus, MRT Senayan, MRT Setiabudi, Terminal Blok M, Stasiun Mrt Blok M, Stasiun Mrt Blok A, Stasiun Mrt Senayan",,1,1,1,"MABES POLRI, Pasar Santa","Masjid Agung Al-Azhar, GKI Kebayoran Baru",2000
https://www.rumah123.com/properti/jakarta-selatan/hos14130457/,Rumah  Hitung Tanah di Belakang Highscope Cilandak Barat,12/28/2023 21:06,"Cilandak, Jakarta Selatan",Piet Aryoseno ,11 Desember 2023,"Rp 6,5 Miliar",4,2,830 m²,300 m²,4,Rumah,SHM - Sertifikat Hak Milik,3300 Watt,1,Ya,Ya,Unfurnished,Bata Merah,Keramik,1,Selatan,Minimalis,Pemukiman Warga,Ya,2 Mobil,1970,Sumur Pompa,Tidak,Butuh Renovasi,Dijual,hos14130457,,"RS Mayapada Jakarta Selatan, RSUP Fatmawati",Citos,Sekolah Perancis,"MRT Fatmawati, MRT Haji Nawi, Stasiun MRT Cipete Raya, Stasiun Mrt Lebak Bulus, Stasiun Lebak Bulus, Stasiun Mrt Fatmawati",Museum Layang-Layang,1,1,,,,1999
https://www.rumah123.com/properti/jakarta-selatan/hos15016754/,Kebayoran Baru Rumah Megah Lokasi Keren di darmawangsa,12/28/2023 21:06,"Kebayoran Baru, Jakarta Selatan",Hera Fatbo ,23 Desember 2023,Rp 17 Miliar,4,4,431 m²,600 m²,3,Rumah,SHM - Sertifikat Hak Milik,10600 Watt,2,Tidak,Tidak,Semi Furnished,"Beton, Bata Merah",Marmer,2,,American Classic,Perkotaan,Tidak,2 Mobil,,Sumur Bor,Tidak,Bagus,Dijual,hos15016754,,"RSIA Brawijaya, RS Pusat Pertamina, RSIA JWCC Asih, RS Gandaria","Blok M Square, SCBD","SMA 70 Jakarta, SMAS Islam Al-Azhar 1, UHAMKA","MRT Asean, MRT Blok A, MRT Blok M, MRT Lebak Bulus, MRT Senayan, MRT Setiabudi, Terminal Blok M, Stasiun Mrt Blok M, Stasiun Mrt Blok A, Stasiun Mrt Senayan",,1,1,2,"MABES POLRI, Pasar Santa","Masjid Agung Al-Azhar, GKI Kebayoran Baru",
https://www.rumah123.com/properti/jakarta-selatan/hos14993109/,Rumah Kolonial Lokasi Adem Dekat Senayan City,12/28/2023 21:06,"Kebayoran Baru, Jakarta Selatan",Hera Fatbo ,11 Desember 2023,"Rp 14,8 Miliar",3,2,263 m²,150 m²,1,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,2,Ya,Ya,Unfurnished,"Beton, Bata Merah",Ubin,2,Tenggara,Kontemporer,Perkotaan,Ya,2 Mobil,1975,Sumur Bor,Tidak,Butuh Renovasi,Dijual,hos14993109,,"RSIA Brawijaya, RS Pusat Pertamina, RSIA JWCC Asih, RS Gandaria","Blok M Square, SCBD","SMA 70 Jakarta, SMAS Islam Al-Azhar 1, UHAMKA","MRT Asean, MRT Blok A, MRT Blok M, MRT Lebak Bulus, MRT Senayan, MRT Setiabudi, Terminal Blok M, Stasiun Mrt Blok M, Stasiun Mrt Blok A, Stasiun Mrt Senayan",,1,1,2,"MABES POLRI, Pasar Santa","Masjid Agung Al-Azhar, GKI Kebayoran Baru",
https://www.rumah123.com/properti/jakarta-selatan/hos15155422/,Rumah bagus lokasi elite buat hunian dekat blok m kebayoran baru,12/28/2023 21:06,"Kebayoran Baru, Jakarta Selatan",Hera Fatbo ,11 Desember 2023,Rp 47 Miliar,4,4,577 m²,475 m²,,Rumah,SHM - Sertifikat Hak Milik,10600 Watt,2,Ya,Ya,Unfurnished,"Beton, Bata Merah",Marmer,2,,Minimalis Modern,Perkotaan,Ya,2 Mobil,,Sumur Bor,Tidak,Bagus,Dijual,hos15155422,,"RSIA Brawijaya, RS Pusat Pertamina, RSIA JWCC Asih, RS Gandaria","Blok M Square, SCBD","SMA 70 Jakarta, SMAS Islam Al-Azhar 1, UHAMKA","MRT Asean, MRT Blok A, MRT Blok M, MRT Lebak Bulus, MRT Senayan, MRT Setiabudi, Terminal Blok M, Stasiun Mrt Blok M, Stasiun Mrt Blok A, Stasiun Mrt Senayan",,2,1,4,"MABES POLRI, Pasar Santa","Masjid Agung Al-Azhar, GKI Kebayoran Baru",2022
https://www.rumah123.com/properti/jakarta-selatan/hos15471076/,"RUMAH BAGUS & NYAMAN ,GATED ,TENANG DEKAT BLOK M & PONDOK INDAH",12/28/2023 21:06,"Kebayoran Baru, Jakarta Selatan",Hera Fatbo ,11 Desember 2023,Rp 32 Miliar,5,7,917 m²,1000 m²,,Rumah,SHM - Sertifikat Hak Milik,23000 Watt,2,Ya,Ya,Semi Furnished,"Beton, Bata Merah","Keramik, Marmer",2,Barat,,Perkotaan,Ya,2 Mobil,2008,Sumur Bor,Tidak,Bagus,Dijual,hos15471076,,"RSIA Brawijaya, RS Pusat Pertamina, RSIA JWCC Asih, RS Gandaria","Blok M Square, SCBD","SMA 70 Jakarta, SMAS Islam Al-Azhar 1, UHAMKA","MRT Asean, MRT Blok A, MRT Blok M, MRT Lebak Bulus, MRT Senayan, MRT Setiabudi, Terminal Blok M, Stasiun Mrt Blok M, Stasiun Mrt Blok A, Stasiun Mrt Senayan",,3,2,8,"MABES POLRI, Pasar Santa","Masjid Agung Al-Azhar, GKI Kebayoran Baru",2022
https://www.rumah123.com/properti/jakarta-selatan/hos15657668/,Cilandak margasatwa rumah bonus beli tanah aza cocok buat usaha,12/28/2023 21:06,"Cilandak, Jakarta Selatan",Hera Fatbo ,11 Desember 2023,"Rp 13,8 Miliar",4,3,1115 m²,550 m²,6,Rumah,SHM - Sertifikat Hak Milik,10600 Watt,2,Ya,Ya,Semi Furnished,"Beton, Bata Merah",Keramik,2,,,Perkotaan,Ya,2 Mobil,1992,Sumur Bor,Tidak,Butuh Renovasi,Dijual,hos15657668,,"RS Mayapada Jakarta Selatan, RSUP Fatmawati",Citos,Sekolah Perancis,"MRT Fatmawati, MRT Haji Nawi, Stasiun MRT Cipete Raya, Stasiun Mrt Lebak Bulus, Stasiun Lebak Bulus, Stasiun Mrt Fatmawati",Museum Layang-Layang,3,1,2,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15016518/,Lebak Bulus Rumah Baru Modern Nyaman Dan Strategis Dalam Komplek,12/28/2023 21:07,"Lebak Bulus, Jakarta Selatan",Hera Fatbo ,11 Desember 2023,Rp 9 Miliar,4,3,270 m²,400 m²,,Rumah,SHM - Sertifikat Hak Milik,7700 Watt,,Tidak,Tidak,Unfurnished,,,2,,,,Tidak,,,,Tidak,Baru,Dijual,hos15016518,,,,,,,2,1,3,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15374379/,CIPETE RUMAH NYAMAN &STRATEGIS DEKAT ITC FATMAWATI,12/28/2023 21:07,"Cipete, Jakarta Selatan",Hera Fatbo ,11 Desember 2023,"Rp 9,5 Miliar",4,3,435 m²,393 m²,2,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,2,Ya,Ya,Unfurnished,"Beton, Bata Merah",Marmer,2,Selatan,Kontemporer,Perkotaan,Ya,2 Mobil,1997,Sumur Bor,Tidak,Bagus,Dijual,hos15374379,,,,,,,2,1,2,,,2018
https://www.rumah123.com/properti/jakarta-selatan/hos15140110/,RUMAH NYAMAN DEPAN TAMAN JALAN BOULEVARD DILEBAK BULUS,12/28/2023 21:07,"Lebak Bulus, Jakarta Selatan",Hera Fatbo ,11 Desember 2023,Rp 8 Miliar,4,4,336 m²,268 m²,1,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,2,Ya,Ya,Unfurnished,"Beton, Bata Merah",Keramik,2,Utara,Minimalis Modern,Perkotaan,Ya,2 Mobil,1993,,Tidak,Butuh Renovasi,Dijual,hos15140110,,,,,,,2,1,2,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15337081/,"RUMAH ASRI TANAH LUAS DALAM KOMPLEK NYAMAN  , HARGA MURAH DEKAT ST MRT LEBAK BULUS",12/28/2023 21:07,"Lebak Bulus, Jakarta Selatan",Hera Fatbo ,11 Desember 2023,"Rp 10,5 Miliar",3,3,628 m²,400 m²,2,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,2,Ya,Ya,Unfurnished,"Beton, Bata Merah",Marmer,2,,Kontemporer,Perkotaan,Ya,2 Mobil,1996,Sumur Bor,Tidak,Butuh Renovasi,Dijual,hos15337081,,,,,,,2,1,4,,,20053
https://www.rumah123.com/properti/jakarta-selatan/hos15751965/,"Rumah Luxurious Brand New Di Radio Dalam, Jaksel",12/28/2023 21:07,"Radio Dalam, Jakarta Selatan",Admin Century21 Signature ,12 Desember 2023,"Rp 2,5 Miliar",3,2,58 m²,120 m²,2,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,Tidak,Tidak,Unfurnished,,,1,,,,Tidak,,,,Tidak,Bagus,Dijual,hos15751965,,,,,,,1,1,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos15646529/,RUMAH 2 LANTAI SIAP HUNI DI TEBET TIMUR TERMURAH Lokasi Strategis Dekat Taman Eco Park Tebet Jakarta Selatan Lingkungan Aman Nyaman Tidak Banjir ,12/28/2023 21:07,"Tebet, Jakarta Selatan",Warsikin Asyraf  Raja Closing,11 Desember 2023,"Rp 3,6 Miliar",4,2,146 m²,200 m²,2,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1,Ya,Ya,Semi Furnished,"Beton, Bata Merah",Keramik,2,Selatan,American Classic,Pemukiman Warga,Ya,1 Mobil,2003,Sumur Bor,Tidak,Bagus,Dijual,hos15646529,,RS Brawijaya Saharjo,KOKAS,,"Stasiun Cawang, Stasiun Manggarai, Stasiun Tebet",,,,,,"Gereja Simultan, Masjid Jami Al Atiq, Masjid Raya Al-Ittihaad",2021
